DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,FI,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,FR,2020,0.0,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,FR,2021,0.0,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,HR,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,HR,2021,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,HU,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,HU,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,IE,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,IE,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,IS,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,IS,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,IT,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,IT,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,LT,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,LT,2021,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,LU,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,LU,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,LV,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,LV,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,MT,2020,0.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,MT,2021,0.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,NL,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,NL,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,NO,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,NO,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,PL,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,PL,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,PT,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,PT,2021,0.0,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,RO,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,RO,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,SE,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,SE,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,SI,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,SI,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,SK,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0907,TE,SK,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,AT,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,AT,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,BE,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,BE,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,BG,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,BG,2021,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,CH,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,CH,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,CY,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,CY,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,CZ,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,CZ,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,DE,2020,0.1,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,DE,2021,0.1,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,DK,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,DK,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,EA19,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,EA19,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,EE,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,EE,2021,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,EL,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,EL,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,ES,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,ES,2021,0.1,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,EU27_2020,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,EU27_2020,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,FI,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,FI,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,FR,2020,0.0,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,FR,2021,0.0,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,HR,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,HR,2021,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,HU,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,HU,2021,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,IE,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,IE,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,IS,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,IS,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,IT,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,IT,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,LT,2020,0.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,LT,2021,0.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,LU,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,LU,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,LV,2020,0.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,LV,2021,0.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,MT,2020,0.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,MT,2021,0.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,NL,2020,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,NL,2021,0.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,NO,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,NO,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PL,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PL,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,PT,2021,0.2,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2020,0.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,RO,2021,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SE,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2020,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SI,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2020,0.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF0908,TE,SK,2021,0.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2020,22.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,AT,2021,21.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2020,22.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BE,2021,21.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2020,13.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,BG,2021,13.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2020,16.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CH,2021,14.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2020,13.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CY,2021,12.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2020,14.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,CZ,2021,13.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2020,21.6,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DE,2021,20.9,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2020,22.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,DK,2021,21.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,EA19,2020,22.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,EA19,2021,21.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,EE,2020,14.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,EE,2021,13.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,EL,2020,22.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,EL,2021,20.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,ES,2020,22.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,ES,2021,20.6,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,EU27_2020,2020,21.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,EU27_2020,2021,20.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,FI,2020,25.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,FI,2021,24.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,FR,2020,27.2,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,FR,2021,24.8,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,HR,2020,15.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,HR,2021,14.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,HU,2020,13.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,HU,2021,13.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,IE,2020,9.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,IE,2021,8.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,IS,2020,13.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,IS,2021,13.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,IT,2020,25.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,IT,2021,23.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,LT,2020,16.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,LT,2021,14.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,LU,2020,20.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,LU,2021,18.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,LV,2020,13.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,LV,2021,13.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,MT,2020,11.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,MT,2021,11.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,NL,2020,17.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,NL,2021,16.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,NO,2020,21.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,NO,2021,18.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,PL,2020,18.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,PL,2021,17.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,PT,2020,18.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,PT,2021,18.3,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,RO,2020,13.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,RO,2021,13.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,SE,2020,19.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,SE,2021,18.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,SI,2020,18.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,SI,2021,17.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,SK,2020,15.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF10,TE,SK,2021,16.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,AT,2020,1.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,AT,2021,1.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,BE,2020,3.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,BE,2021,3.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,BG,2020,0.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,BG,2021,0.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,CH,2020,3.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,CH,2021,3.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,CY,2020,0.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,CY,2021,0.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,CZ,2020,2.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,CZ,2021,2.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,DE,2020,3.4,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,DE,2021,3.3,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,DK,2020,4.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,DK,2021,4.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,EA19,2020,3.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,EA19,2021,2.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,EE,2020,2.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,EE,2021,2.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,EL,2020,1.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,EL,2021,1.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,ES,2020,3.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,ES,2021,2.9,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,EU27_2020,2020,3.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,EU27_2020,2021,2.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,FI,2020,3.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,FI,2021,3.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,FR,2020,3.3,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,FR,2021,3.1,p
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,HR,2020,1.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,HR,2021,1.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,HU,2020,2.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,HU,2021,2.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,IE,2020,1.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,IE,2021,1.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,IS,2020,3.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,IS,2021,3.5,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,IT,2020,2.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,IT,2021,2.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,LT,2020,4.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,LT,2021,4.1,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,LU,2020,3.7,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,LU,2021,3.2,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,LV,2020,2.8,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,LV,2021,2.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,MT,2020,1.0,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,MT,2021,0.9,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,NL,2020,4.4,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,NL,2021,4.3,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,NO,2020,7.6,
ESTAT:GOV_10A_EXP(1.0),22/02/23 11:00:00,A,PC_GDP,S13,GF1001,TE,NO,2021,6.5,
