DATAFLOW,LAST UPDATE,freq,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,MT,2021,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,MT,2022,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,NL,2016,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,NL,2017,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,NL,2018,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,NL,2019,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,NL,2020,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,NL,2021,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,NL,2022,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PL,2016,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PL,2017,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PL,2018,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PL,2019,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PL,2020,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PL,2021,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PL,2022,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PT,2016,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PT,2017,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PT,2018,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PT,2019,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PT,2020,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PT,2021,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,PT,2022,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,RO,2016,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,RO,2017,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,RO,2018,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,RO,2019,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,RO,2020,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,RO,2021,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,RO,2022,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SE,2016,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SE,2017,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SE,2018,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SE,2019,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SE,2020,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SE,2021,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SE,2022,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SI,2016,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SI,2017,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SI,2018,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SI,2019,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SI,2020,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SI,2021,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SI,2022,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SK,2016,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SK,2017,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SK,2018,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SK,2019,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SK,2020,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SK,2021,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,SK,2022,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,UK,2016,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,UK,2017,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,UK,2018,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,UK,2019,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,UNK,PC,UK,2020,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,AT,2016,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,AT,2017,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,AT,2018,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,AT,2019,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,AT,2020,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,AT,2021,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,AT,2022,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BE,2016,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BE,2017,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BE,2018,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BE,2019,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BE,2020,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BE,2021,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BE,2022,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BG,2016,35,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BG,2017,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BG,2018,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BG,2019,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BG,2020,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BG,2021,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,BG,2022,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CY,2016,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CY,2017,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CY,2018,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CY,2019,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CY,2020,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CY,2021,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CY,2022,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CZ,2016,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CZ,2017,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CZ,2018,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CZ,2019,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CZ,2020,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CZ,2021,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,CZ,2022,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DE,2016,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DE,2017,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DE,2018,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DE,2019,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DE,2020,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DE,2021,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DE,2022,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DK,2016,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DK,2017,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DK,2018,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DK,2019,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DK,2020,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DK,2021,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,DK,2022,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EE,2016,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EE,2017,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EE,2018,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EE,2019,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EE,2020,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EE,2021,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EE,2022,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EL,2016,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EL,2017,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EL,2018,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EL,2019,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EL,2020,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EL,2021,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EL,2022,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,ES,2016,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,ES,2017,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,ES,2018,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,ES,2019,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,ES,2020,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,ES,2021,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,ES,2022,18,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU27_2020,2016,12,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU27_2020,2017,11,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU27_2020,2018,11,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU27_2020,2019,11,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU27_2020,2020,11,e
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU27_2020,2021,12,b
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU27_2020,2022,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU28,2016,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU28,2017,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU28,2018,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,EU28,2019,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FI,2016,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FI,2017,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FI,2018,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FI,2019,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FI,2020,1,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FI,2021,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FI,2022,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FR,2016,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FR,2017,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FR,2018,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FR,2019,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FR,2020,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FR,2021,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,FR,2022,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HR,2016,28,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HR,2017,27,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HR,2018,35,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HR,2019,42,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HR,2020,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HR,2021,43,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HR,2022,36,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HU,2016,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HU,2017,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HU,2018,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HU,2019,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HU,2020,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HU,2021,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,HU,2022,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IE,2016,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IE,2017,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IE,2018,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IE,2019,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IE,2020,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IE,2021,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IE,2022,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IT,2016,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IT,2017,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IT,2018,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IT,2019,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IT,2020,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IT,2021,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,IT,2022,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LT,2016,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LT,2017,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LT,2018,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LT,2019,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LT,2020,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LT,2021,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LT,2022,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LU,2016,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LU,2017,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LU,2018,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LU,2019,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LU,2020,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LU,2021,2,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LU,2022,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LV,2016,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LV,2017,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LV,2018,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LV,2019,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LV,2020,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LV,2021,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,LV,2022,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,MT,2016,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,MT,2017,8,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,MT,2018,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,MT,2019,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,MT,2020,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,MT,2021,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,MT,2022,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,NL,2016,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,NL,2017,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,NL,2018,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,NL,2019,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,NL,2020,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,NL,2021,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,NL,2022,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PL,2016,12,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PL,2017,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PL,2018,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PL,2019,20,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PL,2020,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PL,2021,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PL,2022,30,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PT,2016,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PT,2017,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PT,2018,11,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PT,2019,13,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PT,2020,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PT,2021,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,PT,2022,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,RO,2016,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,RO,2017,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,RO,2018,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,RO,2019,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,RO,2020,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,RO,2021,14,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,RO,2022,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SE,2016,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SE,2017,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SE,2018,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SE,2019,3,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SE,2020,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SE,2021,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SE,2022,4,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SI,2016,32,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SI,2017,21,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SI,2018,22,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SI,2019,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SI,2020,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SI,2021,17,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SI,2022,15,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SK,2016,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SK,2017,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SK,2018,19,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SK,2019,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SK,2020,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SK,2021,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,SK,2022,22,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,UK,2016,6,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,UK,2017,5,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,UK,2018,7,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,UK,2019,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VBAD,PC,UK,2020,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,AT,2016,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,AT,2017,16,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,AT,2018,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,AT,2019,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,AT,2020,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,AT,2021,9,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,AT,2022,10,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BE,2016,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BE,2017,27,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BE,2018,23,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BE,2019,25,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BE,2020,26,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BE,2021,24,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BE,2022,31,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BG,2016,70,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BG,2017,63,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BG,2018,57,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BG,2019,58,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BG,2020,48,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BG,2021,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,BG,2022,56,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CY,2016,32,
ESTAT:SDG_16_40(1.0),06/12/22 11:00:00,A,VB_FB,PC,CY,2017,25,
